pop,s.region,ms,id,rep,mom,year,surv,leaf.num,leaf.length,rack
L17,AO.s,A,EH0140,25,EH0140,0,1,14,30,19
L17,AO.s,A,EH0140,26,EH0140,0,1,13,26,28
L17,AO.s,A,EH0140,27,EH0140,0,1,12,27,28
L17,AO.s,A,EH0140,28,EH0140,0,1,6,12,28
L17,AO.s,A,EH0140,31,EH0140,0,1,4,6,28
L17,AO.s,A,EH0140,32,EH0140,0,1,5,7,34
L17,AO.s,A,EH0141,2,EH0141,0,1,11,18,34
L17,AO.s,A,EH0141,3,EH0141,0,1,7,12,34
L17,AO.s,A,EH0141,4,EH0141,0,1,9,18,34
L17,AO.s,A,EH0141,5,EH0141,0,1,13,19,37
L17,AO.s,A,EH0141,6,EH0141,0,1,4,5,37
L17,AO.s,A,EH0141,11,EH0141,0,1,13,22,37
L17,AO.s,A,EH0141,12,EH0141,0,1,6,13,37
L17,AO.s,A,EH0141,13,EH0141,0,1,6,18,38
L17,AO.s,A,EH0141,14,EH0141,0,1,3,8,38
L17,AO.s,A,EH0141,15,EH0141,0,1,11,14,38
L17,AO.s,A,EH0141,17,EH0141,0,1,18,24,38
L17,AO.s,A,EH0141,22,EH0141,0,1,12,25,42
L17,AO.s,A,EH0141,23,EH0141,0,1,11,15,42
L17,AO.s,A,EH0141,24,EH0141,0,1,7,25,42
L17,AO.s,A,EH0141,25,EH0141,0,1,6,10,42
L17,AO.s,A,EH0141,26,EH0141,0,1,4,10,1
L17,AO.s,A,EH0141,27,EH0141,0,1,5,10,1
L17,AO.s,A,EH0141,28,EH0141,0,1,16,24,1
L17,AO.s,A,EH0141,30,EH0141,0,1,3,6,1
L17,AO.s,A,EH0141,32,EH0141,0,1,4,5,10
L17,AO.s,A,EH0142,1,EH0142,0,1,6,10,10
L17,AO.s,A,EH0142,2,EH0142,0,1,12,19,10
L17,AO.s,A,EH0142,6,EH0142,0,1,5,11,10
L17,AO.s,A,EH0142,7,EH0142,0,1,5,5,15
L17,AO.s,A,EH0142,8,EH0142,0,1,7,14,15
L17,AO.s,A,EH0142,9,EH0142,0,1,5,12,15
L17,AO.s,A,EH0142,11,EH0142,0,1,4,8,15
L17,AO.s,A,EH0142,12,EH0142,0,1,8,18,16
L17,AO.s,A,EH0142,15,EH0142,0,1,4,11,16
L17,AO.s,A,EH0142,16,EH0142,0,1,7,15,16
L17,AO.s,A,EH0142,21,EH0142,0,1,7,19,16
L17,AO.s,A,EH0142,22,EH0142,0,1,10,20,18
L17,AO.s,A,EH0142,23,EH0142,0,1,12,24,18
L17,AO.s,A,EH0142,24,EH0142,0,1,7,30,18
L17,AO.s,A,EH0142,25,EH0142,0,1,8,15,18
L17,AO.s,A,EH0142,29,EH0142,0,1,4,8,32
L17,AO.s,A,EH0143,1,EH0143,0,1,6,16,32
L17,AO.s,A,EH0143,2,EH0143,0,1,11,14,32
L17,AO.s,A,EH0143,3,EH0143,0,1,6,17,32
L17,AO.s,A,EH0143,4,EH0143,0,1,9,24,35
L17,AO.s,A,EH0143,6,EH0143,0,1,10,9,35
L17,AO.s,A,EH0143,7,EH0143,0,1,2,3,35
L17,AO.s,A,EH0143,8,EH0143,0,1,4,10,35
L17,AO.s,A,EH0143,11,EH0143,0,1,6,12,39
L17,AO.s,A,EH0143,12,EH0143,0,1,7,15,39
L17,AO.s,A,EH0143,13,EH0143,0,1,10,10,39
L17,AO.s,A,EH0143,14,EH0143,0,1,6,11,39
L17,AO.s,A,EH0143,15,EH0143,0,1,7,15,3
L17,AO.s,A,EH0143,17,EH0143,0,1,8,10,3
L17,AO.s,A,EH0143,18,EH0143,0,1,14,28,3
L17,AO.s,A,EH0143,20,EH0143,0,1,6,10,3
L17,AO.s,A,EH0143,22,EH0143,0,1,7,15,9
L17,AO.s,A,EH0143,23,EH0143,0,1,7,18,9
L17,AO.s,A,EH0143,24,EH0143,0,1,7,14,9
L17,AO.s,A,EH0143,26,EH0143,0,1,14,25,9
L17,AO.s,A,EH0143,28,EH0143,0,1,6,10,19
L17,AO.s,A,EH0144,2,EH0144,0,1,4,8,19
L17,AO.s,A,EH0144,3,EH0144,0,1,8,28,19
L17,AO.s,A,EH0144,4,EH0144,0,1,10,20,19
L17,AO.s,A,EH0144,7,EH0144,0,1,5,10,25
L17,AO.s,A,EH0144,8,EH0144,0,1,8,14,25
L17,AO.s,A,EH0144,9,EH0144,0,1,5,12,25
L17,AO.s,A,EH0144,14,EH0144,0,1,5,12,25
L17,AO.s,A,EH0144,15,EH0144,0,1,5,11,26
L17,AO.s,A,EH0144,16,EH0144,0,1,9,20,26
L17,AO.s,A,EH0144,18,EH0144,0,1,6,9,26
L17,AO.s,A,EH0144,19,EH0144,0,1,5,12,26
L17,AO.s,A,EH0144,20,EH0144,0,1,4,8,36
L17,AO.s,A,EH0144,23,EH0144,0,1,6,15,36
L17,AO.s,A,EH0144,24,EH0144,0,1,6,16,36
L17,AO.s,A,EH0144,25,EH0144,0,1,4,5,36
L17,AO.s,A,EH0144,26,EH0144,0,1,7,9,40
L17,AO.s,A,EH0144,27,EH0144,0,1,7,20,40
L17,AO.s,A,EH0144,29,EH0144,0,1,5,8,40
L17,AO.s,A,EH0144,30,EH0144,0,1,13,16,40
L17,AO.s,A,EH0144,31,EH0144,0,1,9,15,44
L17,AO.s,A,EH0147,1,EH0147,0,1,7,14,44
L17,AO.s,A,EH0147,2,EH0147,0,1,11,19,44
L17,AO.s,A,EH0147,3,EH0147,0,1,12,24,44
L17,AO.s,A,EH0147,4,EH0147,0,1,9,20,3
L17,AO.s,A,EH0147,5,EH0147,0,1,6,15,3
L17,AO.s,A,EH0147,7,EH0147,0,1,6,10,3
L17,AO.s,A,EH0147,10,EH0147,0,1,10,25,3
L17,AO.s,A,EH0147,11,EH0147,0,1,4,7,6
L17,AO.s,A,EH0147,13,EH0147,0,1,4,8,6
L17,AO.s,A,EH0147,14,EH0147,0,1,10,23,6
L17,AO.s,A,EH0147,16,EH0147,0,1,6,10,6
L17,AO.s,A,EH0147,17,EH0147,0,1,11,21,7
L17,AO.s,A,EH0147,18,EH0147,0,1,9,21,7
L17,AO.s,A,EH0147,19,EH0147,0,1,7,19,7
L17,AO.s,A,EH0147,20,EH0147,0,1,8,17,7
L17,AO.s,A,EH0147,21,EH0147,0,1,9,14,9
L17,AO.s,A,EH0147,22,EH0147,0,1,8,19,9
L17,AO.s,A,EH0147,23,EH0147,0,1,7,11,9
L17,AO.s,A,EH0147,24,EH0147,0,1,8,18,9
L17,AO.s,A,EH0147,26,EH0147,0,1,5,11,27
L17,AO.s,A,EH0147,27,EH0147,0,1,5,10,27
L17,AO.s,A,EH0147,28,EH0147,0,1,4,5,27
L17,AO.s,A,EH0147,29,EH0147,0,1,5,10,27
L17,AO.s,A,EH0147,30,EH0147,0,1,4,7,33
L17,AO.s,A,EH0149,1,EH0149,0,1,7,14,33
L17,AO.s,A,EH0149,2,EH0149,0,1,12,22,33
L17,AO.s,A,EH0149,3,EH0149,0,1,12,31,33
L17,AO.s,A,EH0149,4,EH0149,0,1,6,15,39
L17,AO.s,A,EH0149,5,EH0149,0,1,9,20,39
L17,AO.s,A,EH0149,7,EH0149,0,1,4,7,39
L17,AO.s,A,EH0149,8,EH0149,0,1,5,10,39
L17,AO.s,A,EH0149,9,EH0149,0,1,9,16,44
L17,AO.s,A,EH0149,10,EH0149,0,1,8,15,44
L17,AO.s,A,EH0149,11,EH0149,0,1,7,15,44
L17,AO.s,A,EH0149,15,EH0149,0,1,5,10,44
L17,AO.s,A,EH0149,16,EH0149,0,1,5,11,3
L17,AO.s,A,EH0149,17,EH0149,0,1,6,12,3
L17,AO.s,A,EH0149,23,EH0149,0,1,12,18,3
L17,AO.s,A,EH0149,24,EH0149,0,1,10,15,3
L17,AO.s,A,EH0149,26,EH0149,0,1,2,2,14
L17,AO.s,A,EH0149,27,EH0149,0,1,7,19,14
L17,AO.s,A,EH0149,28,EH0149,0,1,5,14,14
L17,AO.s,A,EH0149,29,EH0149,0,1,5,5,14
L17,AO.s,A,EH0149,30,EH0149,0,1,4,7,19
L17,AO.s,A,EH0153,1,EH0153,0,1,4,10,19
L17,AO.s,A,EH0153,2,EH0153,0,1,11,25,19
L17,AO.s,A,EH0153,5,EH0153,0,1,10,22,19
L17,AO.s,A,EH0153,9,EH0153,0,1,5,9,34
L17,AO.s,A,EH0153,10,EH0153,0,1,4,9,34
L17,AO.s,A,EH0153,13,EH0153,0,1,5,9,34
L17,AO.s,A,EH0153,17,EH0153,0,1,6,14,34
L17,AO.s,A,EH0153,18,EH0153,0,1,7,11,39
L17,AO.s,A,EH0153,19,EH0153,0,1,5,12,39
L17,AO.s,A,EH0153,21,EH0153,0,1,8,16,39
L17,AO.s,A,EH0153,22,EH0153,0,1,8,17,39
L17,AO.s,A,EH0153,23,EH0153,0,1,6,12,41
L17,AO.s,A,EH0153,24,EH0153,0,1,13,36,41
L17,AO.s,A,EH0153,26,EH0153,0,1,6,16,41
L17,AO.s,A,EH0153,27,EH0153,0,1,8,15,41
L17,AO.s,A,EH0153,28,EH0153,0,1,6,10,42
L17,AO.s,A,EH0153,29,EH0153,0,1,6,13,42
L17,AO.s,A,EH0153,30,EH0153,0,1,4,7,42
L17,AO.s,A,EH0153,31,EH0153,0,1,7,14,42
L17,AO.s,A,EH0153,32,EH0153,0,1,13,21,44
L06,AO.s,A,EH0154,1,EH0154,0,1,5,10,44
L06,AO.s,A,EH0154,2,EH0154,0,1,8,17,44
L06,AO.s,A,EH0154,4,EH0154,0,1,6,15,44
L06,AO.s,A,EH0154,5,EH0154,0,1,10,20,4
L06,AO.s,A,EH0154,6,EH0154,0,1,6,16,4
L06,AO.s,A,EH0154,7,EH0154,0,1,10,23,4
L06,AO.s,A,EH0154,8,EH0154,0,1,6,12,4
L06,AO.s,A,EH0154,9,EH0154,0,1,5,15,7
L06,AO.s,A,EH0154,14,EH0154,0,1,3,5,7
L06,AO.s,A,EH0154,15,EH0154,0,1,4,5,7
L06,AO.s,A,EH0154,17,EH0154,0,1,14,33,7
L06,AO.s,A,EH0154,18,EH0154,0,1,14,24,13
L06,AO.s,A,EH0154,19,EH0154,0,1,16,29,13
L06,AO.s,A,EH0154,21,EH0154,0,1,10,20,13
L06,AO.s,A,EH0154,27,EH0154,0,1,6,12,13
L06,AO.s,A,EH0154,28,EH0154,0,1,7,16,19
L06,AO.s,A,EH0157,1,EH0157,0,1,10,25,19
L06,AO.s,A,EH0157,2,EH0157,0,1,10,21,19
L06,AO.s,A,EH0157,3,EH0157,0,1,6,16,19
L06,AO.s,A,EH0157,4,EH0157,0,1,11,21,21
L06,AO.s,A,EH0157,5,EH0157,0,1,4,9,21
L06,AO.s,A,EH0157,9,EH0157,0,1,10,24,21
L06,AO.s,A,EH0157,17,EH0157,0,1,4,8,21
L06,AO.s,A,EH0157,23,EH0157,0,1,5,7,22
L06,AO.s,A,EH0157,24,EH0157,0,1,6,19,22
L06,AO.s,A,EH0157,25,EH0157,0,1,15,25,22
L06,AO.s,A,EH0157,26,EH0157,0,1,3,8,22
L06,AO.s,A,EH0157,28,EH0157,0,1,9,22,24
L06,AO.s,A,EH0157,29,EH0157,0,1,3,4,24
L06,AO.s,A,EH0157,30,EH0157,0,1,8,13,24
L06,AO.s,A,EH0157,31,EH0157,0,1,7,14,24
L06,AO.s,A,EH0157,32,EH0157,0,1,4,2,38
L06,AO.s,A,EH0160,2,EH0160,0,1,7,11,38
L06,AO.s,A,EH0160,13,EH0160,0,1,10,23,38
L06,AO.s,A,EH0160,21,EH0160,0,1,5,9,38
L06,AO.s,A,EH0160,22,EH0160,0,1,7,10,2
L06,AO.s,A,EH0160,23,EH0160,0,1,9,31,2
L06,AO.s,A,EH0160,24,EH0160,0,1,5,11,2
L06,AO.s,A,EH0160,25,EH0160,0,1,3,5,2
L06,AO.s,A,EH0160,26,EH0160,0,1,4,11,7
L06,AO.s,A,EH0160,27,EH0160,0,1,3,6,7
L06,AO.s,A,EH0160,28,EH0160,0,1,5,15,7
L06,AO.s,A,EH0160,29,EH0160,0,1,2,4,7
L06,AO.s,A,EH0160,30,EH0160,0,1,13,21,13
L06,AO.s,A,EH0162,1,EH0162,0,1,8,13,13
L06,AO.s,A,EH0162,2,EH0162,0,1,8,18,13
L06,AO.s,A,EH0162,4,EH0162,0,1,7,22,13
L06,AO.s,A,EH0162,9,EH0162,0,1,13,27,21
L06,AO.s,A,EH0162,12,EH0162,0,1,4,7,21
L06,AO.s,A,EH0162,17,EH0162,0,1,3,7,21
L06,AO.s,A,EH0162,24,EH0162,0,1,13,25,21
L06,AO.s,A,EH0162,30,EH0162,0,1,9,23,23
L06,AO.s,A,EH0165,1,EH0165,0,1,9,27,23
L06,AO.s,A,EH0165,2,EH0165,0,1,13,26,23
L06,AO.s,A,EH0165,3,EH0165,0,1,11,27,23
L06,AO.s,A,EH0165,4,EH0165,0,1,11,31,30
L06,AO.s,A,EH0165,5,EH0165,0,1,7,16,30
L06,AO.s,A,EH0165,6,EH0165,0,1,8,18,30
L06,AO.s,A,EH0165,7,EH0165,0,1,6,14,30
L06,AO.s,A,EH0165,8,EH0165,0,1,7,16,41
L06,AO.s,A,EH0165,9,EH0165,0,1,10,21,41
L06,AO.s,A,EH0165,10,EH0165,0,1,12,26,41
L06,AO.s,A,EH0165,11,EH0165,0,1,5,12,41
L06,AO.s,A,EH0165,14,EH0165,0,1,5,14,42
L06,AO.s,A,EH0165,15,EH0165,0,1,10,20,42
L06,AO.s,A,EH0165,16,EH0165,0,1,4,12,42
L06,AO.s,A,EH0165,18,EH0165,0,1,7,17,42
L06,AO.s,A,EH0165,19,EH0165,0,1,4,10,4
L06,AO.s,A,EH0165,20,EH0165,0,1,9,20,4
L06,AO.s,A,EH0165,21,EH0165,0,1,4,9,4
L06,AO.s,A,EH0165,22,EH0165,0,1,11,23,4
L06,AO.s,A,EH0165,25,EH0165,0,1,13,14,11
L06,AO.s,A,EH0165,26,EH0165,0,1,7,16,11
L06,AO.s,A,EH0165,29,EH0165,0,1,3,10,11
L06,AO.s,A,EH0165,31,EH0165,0,1,8,21,11
L06,AO.s,A,EH0165,32,EH0165,0,1,4,11,12
L06,AO.s,A,EH0166,1,EH0166,0,1,4,3,12
L06,AO.s,A,EH0166,2,EH0166,0,1,2,3,12
L06,AO.s,A,EH0166,5,EH0166,0,1,3,7,12
L06,AO.s,A,EH0166,7,EH0166,0,1,13,20,15
L06,AO.s,A,EH0166,9,EH0166,0,1,4,8,15
L06,AO.s,A,EH0166,13,EH0166,0,1,4,10,15
L06,AO.s,A,EH0166,14,EH0166,0,1,8,11,15
L06,AO.s,A,EH0166,15,EH0166,0,1,4,7,15
L06,AO.s,A,EH0166,17,EH0166,0,1,5,7,15
L06,AO.s,A,EH0166,18,EH0166,0,1,4,7,15
L06,AO.s,A,EH0166,19,EH0166,0,1,5,8,15
L06,AO.s,A,EH0166,20,EH0166,0,1,4,15,18
L06,AO.s,A,EH0166,22,EH0166,0,1,7,25,18
L06,AO.s,A,EH0166,23,EH0166,0,1,2,19,18
L06,AO.s,A,EH0166,24,EH0166,0,1,6,16,18
L06,AO.s,A,EH0166,25,EH0166,0,1,5,12,29
L06,AO.s,A,EH0166,26,EH0166,0,1,5,11,29
L06,AO.s,A,EH0166,27,EH0166,0,1,6,12,29
L06,AO.s,A,EH0166,31,EH0166,0,1,10,18,29
L06,AO.s,A,EH0166,32,EH0166,0,1,5,9,37
L06,AO.s,A,EH0167,1,EH0167,0,1,7,16,37
L06,AO.s,A,EH0167,2,EH0167,0,1,7,19,37
L06,AO.s,A,EH0167,3,EH0167,0,1,6,14,37
L06,AO.s,A,EH0167,4,EH0167,0,1,6,14,3
L06,AO.s,A,EH0167,5,EH0167,0,1,9,18,3
L06,AO.s,A,EH0167,7,EH0167,0,1,4,8,3
L06,AO.s,A,EH0167,9,EH0167,0,1,5,16,3
L06,AO.s,A,EH0167,10,EH0167,0,1,10,19,8
L06,AO.s,A,EH0167,12,EH0167,0,1,6,15,8
L06,AO.s,A,EH0167,13,EH0167,0,1,9,18,8
L06,AO.s,A,EH0167,14,EH0167,0,1,11,25,8
L06,AO.s,A,EH0167,17,EH0167,0,1,7,12,8
L06,AO.s,A,EH0167,18,EH0167,0,1,4,7,8
L06,AO.s,A,EH0167,19,EH0167,0,1,7,23,8
L06,AO.s,A,EH0167,21,EH0167,0,1,5,14,8
L06,AO.s,A,EH0167,22,EH0167,0,1,4,9,11
L06,AO.s,A,EH0167,23,EH0167,0,1,5,12,11
L06,AO.s,A,EH0167,24,EH0167,0,1,6,15,11
L06,AO.s,A,EH0167,25,EH0167,0,1,10,26,11
L06,AO.s,A,EH0167,26,EH0167,0,1,14,27,27
L06,AO.s,A,EH0167,28,EH0167,0,1,6,15,27
L06,AO.s,A,EH0167,29,EH0167,0,1,5,12,27
L06,AO.s,A,EH0167,30,EH0167,0,1,3,6,27
L06,AO.s,A,EH0167,31,EH0167,0,1,6,13,34
L06,AO.s,A,EH0169,2,EH0169,0,1,8,15,34
L06,AO.s,A,EH0169,4,EH0169,0,1,10,16,34
L06,AO.s,A,EH0169,7,EH0169,0,1,5,8,34
L06,AO.s,A,EH0169,8,EH0169,0,1,5,9,38
L06,AO.s,A,EH0169,15,EH0169,0,1,9,20,38
L06,AO.s,A,EH0169,16,EH0169,0,1,9,17,38
L06,AO.s,A,EH0169,17,EH0169,0,1,12,24,38
L06,AO.s,A,EH0169,18,EH0169,0,1,9,18,40
L06,AO.s,A,EH0169,19,EH0169,0,1,3,4,40
L06,AO.s,A,EH0169,20,EH0169,0,1,7,15,40
L06,AO.s,A,EH0169,24,EH0169,0,1,6,13,40
L06,AO.s,A,EH0169,25,EH0169,0,1,6,19,6
L06,AO.s,A,EH0169,27,EH0169,0,1,12,19,6
L06,AO.s,A,EH0169,28,EH0169,0,1,7,16,6
L06,AO.s,A,EH0169,29,EH0169,0,1,3,6,6
L06,AO.s,A,EH0169,30,EH0169,0,1,9,16,6
L06,AO.s,A,EH0171,1,EH0171,0,1,8,15,6
L06,AO.s,A,EH0171,2,EH0171,0,1,8,18,6
L06,AO.s,A,EH0171,3,EH0171,0,1,7,16,6
L06,AO.s,A,EH0171,4,EH0171,0,1,6,14,13
L06,AO.s,A,EH0171,5,EH0171,0,1,3,5,13
L06,AO.s,A,EH0171,9,EH0171,0,1,6,15,13
L06,AO.s,A,EH0171,10,EH0171,0,1,7,15,13
L06,AO.s,A,EH0171,11,EH0171,0,1,5,13,30
L06,AO.s,A,EH0171,12,EH0171,0,1,9,19,30
L06,AO.s,A,EH0171,13,EH0171,0,1,6,11,30
L06,AO.s,A,EH0171,14,EH0171,0,1,7,13,30
L06,AO.s,A,EH0171,15,EH0171,0,1,5,10,31
L06,AO.s,A,EH0171,16,EH0171,0,1,6,12,31
L06,AO.s,A,EH0171,17,EH0171,0,1,7,13,31
L06,AO.s,A,EH0171,18,EH0171,0,1,7,12,31
L06,AO.s,A,EH0171,19,EH0171,0,1,8,20,39
L06,AO.s,A,EH0171,20,EH0171,0,1,11,19,39
L06,AO.s,A,EH0171,21,EH0171,0,1,5,11,39
L06,AO.s,A,EH0171,22,EH0171,0,1,5,14,39
L06,AO.s,A,EH0171,24,EH0171,0,1,6,19,40
L06,AO.s,A,EH0171,25,EH0171,0,1,4,12,40
L06,AO.s,A,EH0171,26,EH0171,0,1,7,16,40
L06,AO.s,A,EH0171,27,EH0171,0,1,5,12,40
L06,AO.s,A,EH0171,28,EH0171,0,1,4,7,44
L06,AO.s,A,EH0171,29,EH0171,0,1,5,8,44
L06,AO.s,A,EH0171,30,EH0171,0,1,10,22,44
L06,AO.s,A,EH0171,31,EH0171,0,1,7,9,44
L06,AO.s,A,EH0171,32,EH0171,0,1,6,15,3
L06,AO.s,A,EH0174,1,EH0174,0,1,8,16,3
L06,AO.s,A,EH0174,2,EH0174,0,1,6,7,3
L06,AO.s,A,EH0174,3,EH0174,0,1,12,20,3
L06,AO.s,A,EH0174,5,EH0174,0,1,6,11,14
L06,AO.s,A,EH0174,6,EH0174,0,1,6,15,14
L06,AO.s,A,EH0174,7,EH0174,0,1,4,6,14
L06,AO.s,A,EH0174,9,EH0174,0,1,14,34,14
L06,AO.s,A,EH0174,10,EH0174,0,1,6,12,16
L06,AO.s,A,EH0174,11,EH0174,0,1,3,11,16
L06,AO.s,A,EH0174,12,EH0174,0,1,6,11,16
L06,AO.s,A,EH0174,15,EH0174,0,1,11,35,16
L06,AO.s,A,EH0174,16,EH0174,0,1,8,14,16
L06,AO.s,A,EH0174,17,EH0174,0,1,6,10,16
L06,AO.s,A,EH0174,18,EH0174,0,1,8,12,16
L06,AO.s,A,EH0174,21,EH0174,0,1,11,17,16
L06,AO.s,A,EH0174,22,EH0174,0,1,9,17,17
L06,AO.s,A,EH0174,23,EH0174,0,1,10,19,17
L06,AO.s,A,EH0174,24,EH0174,0,1,4,10,17
L06,AO.s,A,EH0174,25,EH0174,0,1,4,10,17
L06,AO.s,A,EH0174,26,EH0174,0,1,7,12,18
L06,AO.s,A,EH0174,29,EH0174,0,1,11,19,18
L06,AO.s,A,EH0174,30,EH0174,0,1,11,16,18
L06,AO.s,A,EH0174,31,EH0174,0,1,4,10,18
L06,AO.s,A,EH0174,32,EH0174,0,1,8,16,19
L06,AO.s,A,EH0180,1,EH0180,0,1,4,12,19
L06,AO.s,A,EH0180,3,EH0180,0,1,13,25,19
L06,AO.s,A,EH0180,4,EH0180,0,1,6,18,19
L06,AO.s,A,EH0180,5,EH0180,0,1,8,13,33
L06,AO.s,A,EH0180,6,EH0180,0,1,10,15,33
L06,AO.s,A,EH0180,7,EH0180,0,1,7,14,33
L06,AO.s,A,EH0180,8,EH0180,0,1,7,22,33
L06,AO.s,A,EH0180,9,EH0180,0,1,3,5,3
L06,AO.s,A,EH0180,10,EH0180,0,1,4,8,3
L06,AO.s,A,EH0180,11,EH0180,0,1,6,10,3
L06,AO.s,A,EH0180,12,EH0180,0,1,5,10,3
L06,AO.s,A,EH0180,16,EH0180,0,1,5,10,28
L06,AO.s,A,EH0180,17,EH0180,0,1,6,15,28
L06,AO.s,A,EH0180,18,EH0180,0,1,5,17,28
L06,AO.s,A,EH0180,19,EH0180,0,1,4,7,28
L06,AO.s,A,EH0180,20,EH0180,0,1,7,10,33
L06,AO.s,A,EH0180,22,EH0180,0,1,5,10,33
L06,AO.s,A,EH0180,23,EH0180,0,1,5,15,33
L06,AO.s,A,EH0180,25,EH0180,0,1,6,13,33
L06,AO.s,A,EH0180,29,EH0180,0,1,4,10,34
B49,SO.s,S,EH0184,2,EH0184,0,1,4,6,34
B49,SO.s,S,EH0184,3,EH0184,0,1,9,25,34
B49,SO.s,S,EH0184,4,EH0184,0,1,10,19,34
B49,SO.s,S,EH0184,25,EH0184,0,1,2,4,35
B49,SO.s,S,EH0187,1,EH0187,0,1,6,17,35
B49,SO.s,S,EH0187,2,EH0187,0,1,6,12,35
B49,SO.s,S,EH0187,3,EH0187,0,1,7,10,35
B49,SO.s,S,EH0187,7,EH0187,0,1,7,18,36
B49,SO.s,S,EH0187,8,EH0187,0,1,4,9,36
B49,SO.s,S,EH0187,12,EH0187,0,1,,,36
B49,SO.s,S,EH0187,21,EH0187,0,1,7,19,36
B49,SO.s,S,EH0187,22,EH0187,0,1,7,15,39
B49,SO.s,S,EH0187,23,EH0187,0,1,7,16,39
B49,SO.s,S,EH0187,25,EH0187,0,1,11,20,39
B49,SO.s,S,EH0187,26,EH0187,0,1,3,5,39
B49,SO.s,S,EH0187,29,EH0187,0,1,5,6,41
B49,SO.s,S,EH0187,30,EH0187,0,1,9,15,41
B49,SO.s,S,EH0188,1,EH0188,0,1,9,15,41
B49,SO.s,S,EH0188,2,EH0188,0,1,5,8,41
B49,SO.s,S,EH0188,3,EH0188,0,1,5,12,2
B49,SO.s,S,EH0188,5,EH0188,0,1,7,15,2
B49,SO.s,S,EH0188,7,EH0188,0,1,4,10,2
B49,SO.s,S,EH0188,9,EH0188,0,1,11,16,2
B49,SO.s,S,EH0188,12,EH0188,0,1,5,12,10
B49,SO.s,S,EH0188,13,EH0188,0,1,6,12,10
B49,SO.s,S,EH0188,19,EH0188,0,1,4,3,10
B49,SO.s,S,EH0188,21,EH0188,0,1,5,7,10
B49,SO.s,S,EH0188,24,EH0188,0,1,7,15,12
B49,SO.s,S,EH0188,26,EH0188,0,1,10,16,12
B49,SO.s,S,EH0188,27,EH0188,0,1,8,16,12
B49,SO.s,S,EH0188,28,EH0188,0,1,10,12,12
B49,SO.s,S,EH0188,31,EH0188,0,1,7,22,13
B49,SO.s,S,EH0188,32,EH0188,0,1,13,25,13
B49,SO.s,S,EH0190,6,EH0190,0,1,8,23,13
B49,SO.s,S,EH0190,9,EH0190,0,1,7,15,13
B49,SO.s,S,EH0190,10,EH0190,0,1,12,25,16
B49,SO.s,S,EH0190,11,EH0190,0,1,12,23,16
B49,SO.s,S,EH0190,12,EH0190,0,1,4,11,16
B49,SO.s,S,EH0190,13,EH0190,0,1,12,27,16
B49,SO.s,S,EH0190,21,EH0190,0,1,5,5,32
B49,SO.s,S,EH0190,29,EH0190,0,1,8,21,32
B49,SO.s,S,EH0194,1,EH0194,0,1,6,20,32
B49,SO.s,S,EH0194,2,EH0194,0,1,7,17,32
B49,SO.s,S,EH0194,3,EH0194,0,1,4,5,34
B49,SO.s,S,EH0194,4,EH0194,0,1,6,13,34
B49,SO.s,S,EH0194,5,EH0194,0,1,11,20,34
B49,SO.s,S,EH0194,9,EH0194,0,1,10,19,34
B49,SO.s,S,EH0194,17,EH0194,0,1,9,17,35
B49,SO.s,S,EH0194,18,EH0194,0,1,6,8,35
B49,SO.s,S,EH0194,20,EH0194,0,1,5,11,35
B49,SO.s,S,EH0194,22,EH0194,0,1,6,5,35
B49,SO.s,S,EH0194,23,EH0194,0,1,8,11,1
B49,SO.s,S,EH0194,27,EH0194,0,1,6,10,1
B49,SO.s,S,EH0194,29,EH0194,0,1,5,10,1
B49,SO.s,S,EH0194,30,EH0194,0,1,10,21,1
B49,SO.s,S,EH0194,31,EH0194,0,1,7,17,9
B49,SO.s,S,EH0194,32,EH0194,0,1,3,4,9
B49,SO.s,S,EH0195,1,EH0195,0,1,4,7,9
B49,SO.s,S,EH0195,4,EH0195,0,1,6,9,9
B49,SO.s,S,EH0195,5,EH0195,0,1,3,5,18
B49,SO.s,S,EH0195,6,EH0195,0,1,4,10,18
B49,SO.s,S,EH0195,6,EH0195,0,1,3,5,18
B49,SO.s,S,EH0195,8,EH0195,0,1,11,18,18
B49,SO.s,S,EH0195,15,EH0195,0,1,4,3,18
B49,SO.s,S,EH0195,16,EH0195,0,1,4,8,18
B49,SO.s,S,EH0195,22,EH0195,0,1,5,9,18
B49,SO.s,S,EH0195,25,EH0195,0,1,4,6,18
B49,SO.s,S,EH0195,26,EH0195,0,1,3,4,23
B49,SO.s,S,EH0195,27,EH0195,0,1,3,3,23
B49,SO.s,S,EH0197,1,EH0197,0,1,6,19,23
B49,SO.s,S,EH0197,3,EH0197,0,1,7,16,23
B49,SO.s,S,EH0197,4,EH0197,0,1,10,16,24
B49,SO.s,S,EH0197,5,EH0197,0,1,8,10,24
B49,SO.s,S,EH0197,6,EH0197,0,1,7,16,24
B49,SO.s,S,EH0197,7,EH0197,0,1,13,19,24
B49,SO.s,S,EH0197,9,EH0197,0,1,7,10,27
B49,SO.s,S,EH0197,11,EH0197,0,1,6,10,27
B49,SO.s,S,EH0197,13,EH0197,0,1,6,20,27
B49,SO.s,S,EH0197,15,EH0197,0,1,10,26,27
B49,SO.s,S,EH0197,16,EH0197,0,1,10,16,34
B49,SO.s,S,EH0197,17,EH0197,0,1,2,3,34
B49,SO.s,S,EH0197,20,EH0197,0,1,6,10,34
