pop,ms,s.region,mom,rep,id,A.D.NA,surv,surv.to.seedling,rack
L17,A,AO.s,EH0143,30,EH0143.30,NA,NA,0,43
L17,A,AO.s,EH0143,31,EH0143.31,NA,NA,0,43
L17,A,AO.s,EH0143,32,EH0143.32,NA,NA,0,43
L17,A,AO.s,EH0144,1,EH0144.1,NA,NA,0,1
L17,A,AO.s,EH0144,2,EH0144.2,A,1,1,1
L17,A,AO.s,EH0144,3,EH0144.3,A,1,1,1
L17,A,AO.s,EH0144,4,EH0144.4,A,1,1,1
L17,A,AO.s,EH0144,5,EH0144.5,DEAD,0,0,9
L17,A,AO.s,EH0144,6,EH0144.6,NA,NA,0,9
L17,A,AO.s,EH0144,7,EH0144.7,A,1,1,9
L17,A,AO.s,EH0144,8,EH0144.8,A,1,1,9
L17,A,AO.s,EH0144,9,EH0144.9,A,1,1,10
L17,A,AO.s,EH0144,10,EH0144.10,NA,NA,0,10
L17,A,AO.s,EH0144,11,EH0144.11,NA,NA,0,10
L17,A,AO.s,EH0144,12,EH0144.12,NA,NA,0,10
L17,A,AO.s,EH0144,13,EH0144.13,NA,NA,0,18
L17,A,AO.s,EH0144,14,EH0144.14,A,1,1,18
L17,A,AO.s,EH0144,15,EH0144.15,A,1,1,18
L17,A,AO.s,EH0144,16,EH0144.16,A,1,1,18
L17,A,AO.s,EH0144,17,EH0144.17,NA,NA,0,22
L17,A,AO.s,EH0144,18,EH0144.18,A,1,1,22
L17,A,AO.s,EH0144,19,EH0144.19,A,1,1,22
L17,A,AO.s,EH0144,20,EH0144.20,A,1,1,22
L17,A,AO.s,EH0144,21,EH0144.21,NA,NA,0,29
L17,A,AO.s,EH0144,22,EH0144.22,A,1,1,29
L17,A,AO.s,EH0144,23,EH0144.23,A,1,1,29
L17,A,AO.s,EH0144,24,EH0144.24,A,1,1,29
L17,A,AO.s,EH0144,25,EH0144.25,A,1,1,30
L17,A,AO.s,EH0144,26,EH0144.26,A,1,1,30
L17,A,AO.s,EH0144,27,EH0144.27,A,1,1,30
L17,A,AO.s,EH0144,28,EH0144.28,NA,NA,0,30
L17,A,AO.s,EH0144,29,EH0144.29,A,1,1,31
L17,A,AO.s,EH0144,30,EH0144.30,A,1,1,31
L17,A,AO.s,EH0144,31,EH0144.31,A,1,1,31
L17,A,AO.s,EH0144,32,EH0144.32,NA,NA,0,31
L17,A,AO.s,EH0147,1,EH0147.1,A,1,1,1
L17,A,AO.s,EH0147,2,EH0147.2,A,1,1,1
L17,A,AO.s,EH0147,3,EH0147.3,A,1,1,1
L17,A,AO.s,EH0147,4,EH0147.4,A,1,1,1
L17,A,AO.s,EH0147,5,EH0147.5,A,1,1,13
L17,A,AO.s,EH0147,6,EH0147.6,NA,NA,0,13
L17,A,AO.s,EH0147,7,EH0147.7,A,1,1,13
L17,A,AO.s,EH0147,8,EH0147.8,A,1,1,13
L17,A,AO.s,EH0147,9,EH0147.9,A,1,1,13
L17,A,AO.s,EH0147,10,EH0147.10,A,1,1,13
L17,A,AO.s,EH0147,11,EH0147.11,A,1,1,13
L17,A,AO.s,EH0147,12,EH0147.12,A,1,1,13
L17,A,AO.s,EH0147,13,EH0147.13,A,1,1,32
L17,A,AO.s,EH0147,14,EH0147.14,A,1,1,32
L17,A,AO.s,EH0147,15,EH0147.15,NA,NA,0,32
L17,A,AO.s,EH0147,16,EH0147.16,A,1,1,32
L17,A,AO.s,EH0147,17,EH0147.17,A,1,1,38
L17,A,AO.s,EH0147,18,EH0147.18,A,1,1,38
L17,A,AO.s,EH0147,19,EH0147.19,A,1,1,38
L17,A,AO.s,EH0147,20,EH0147.20,A,1,1,38
L17,A,AO.s,EH0147,21,EH0147.21,A,1,1,39
L17,A,AO.s,EH0147,22,EH0147.22,A,1,1,39
L17,A,AO.s,EH0147,23,EH0147.23,A,1,1,39
L17,A,AO.s,EH0147,24,EH0147.24,A,1,1,39
L17,A,AO.s,EH0147,25,EH0147.25,NA,NA,0,41
L17,A,AO.s,EH0147,26,EH0147.26,A,1,1,41
L17,A,AO.s,EH0147,27,EH0147.27,A,1,1,41
L17,A,AO.s,EH0147,28,EH0147.28,A,1,1,41
L17,A,AO.s,EH0147,29,EH0147.29,A,1,1,42
L17,A,AO.s,EH0147,30,EH0147.30,A,1,1,42
L17,A,AO.s,EH0147,31,EH0147.31,NA,NA,0,42
L17,A,AO.s,EH0147,32,EH0147.32,NA,NA,0,42
L17,A,AO.s,EH0149,1,EH0149.1,A,1,1,2
L17,A,AO.s,EH0149,2,EH0149.2,A,1,1,2
L17,A,AO.s,EH0149,3,EH0149.3,A,1,1,2
L17,A,AO.s,EH0149,4,EH0149.4,A,1,1,2
L17,A,AO.s,EH0149,5,EH0149.5,A,1,1,16
L17,A,AO.s,EH0149,6,EH0149.6,NA,NA,0,16
L17,A,AO.s,EH0149,7,EH0149.7,A,1,1,16
L17,A,AO.s,EH0149,8,EH0149.8,A,1,1,16
L17,A,AO.s,EH0149,9,EH0149.9,A,1,1,21
L17,A,AO.s,EH0149,10,EH0149.10,A,1,1,21
L17,A,AO.s,EH0149,11,EH0149.11,A,1,1,21
L17,A,AO.s,EH0149,12,EH0149.12,D,0,0,21
L17,A,AO.s,EH0149,13,EH0149.13,NA,NA,0,23
L17,A,AO.s,EH0149,14,EH0149.14,NA,NA,0,23
L17,A,AO.s,EH0149,15,EH0149.15,A,1,1,23
L17,A,AO.s,EH0149,16,EH0149.16,A,1,1,23
L17,A,AO.s,EH0149,17,EH0149.17,A,1,1,25
L17,A,AO.s,EH0149,18,EH0149.18,NA,NA,0,25
L17,A,AO.s,EH0149,19,EH0149.19,NA,NA,0,25
L17,A,AO.s,EH0149,20,EH0149.20,NA,NA,0,25
L17,A,AO.s,EH0149,21,EH0149.21,NA,NA,0,27
L17,A,AO.s,EH0149,22,EH0149.22,NA,NA,0,27
L17,A,AO.s,EH0149,23,EH0149.23,A,1,1,27
L17,A,AO.s,EH0149,24,EH0149.24,A,1,1,27
L17,A,AO.s,EH0149,25,EH0149.25,D,0,0,40
L17,A,AO.s,EH0149,26,EH0149.26,?,NA,0,40
L17,A,AO.s,EH0149,27,EH0149.27,A,1,1,40
L17,A,AO.s,EH0149,28,EH0149.28,A,1,1,40
L17,A,AO.s,EH0149,29,EH0149.29,A,1,1,43
L17,A,AO.s,EH0149,30,EH0149.30,A,1,1,43
L17,A,AO.s,EH0149,31,EH0149.31,A,1,1,43
L17,A,AO.s,EH0149,32,EH0149.32,D,0,0,43
L17,A,AO.s,EH0153,1,EH0153.1,A,1,1,5
L17,A,AO.s,EH0153,2,EH0153.2,A,1,1,5
L17,A,AO.s,EH0153,3,EH0153.3,NA,NA,0,5
L17,A,AO.s,EH0153,4,EH0153.4,NA,NA,0,5
L17,A,AO.s,EH0153,5,EH0153.5,A,1,1,16
L17,A,AO.s,EH0153,6,EH0153.6,NA,NA,0,16
L17,A,AO.s,EH0153,7,EH0153.7,NA,NA,0,16
L17,A,AO.s,EH0153,8,EH0153.8,NA,NA,0,16
L17,A,AO.s,EH0153,9,EH0153.9,A,1,1,20
L17,A,AO.s,EH0153,10,EH0153.10,A,1,1,20
L17,A,AO.s,EH0153,11,EH0153.11,NA,NA,0,20
L17,A,AO.s,EH0153,12,EH0153.12,NA,NA,0,20
L17,A,AO.s,EH0153,13,EH0153.13,A,1,1,21
L17,A,AO.s,EH0153,14,EH0153.14,NA,NA,0,21
L17,A,AO.s,EH0153,15,EH0153.15,NA,NA,0,21
L17,A,AO.s,EH0153,16,EH0153.16,NA,NA,0,21
L17,A,AO.s,EH0153,17,EH0153.17,A,1,1,26
L17,A,AO.s,EH0153,18,EH0153.18,A,1,1,26
L17,A,AO.s,EH0153,19,EH0153.19,A,1,1,26
L17,A,AO.s,EH0153,20,EH0153.20,NA,NA,0,26
L17,A,AO.s,EH0153,21,EH0153.21,A,1,1,27
L17,A,AO.s,EH0153,22,EH0153.22,A,1,1,27
L17,A,AO.s,EH0153,23,EH0153.23,A,1,1,27
L17,A,AO.s,EH0153,24,EH0153.24,A,1,1,27
L17,A,AO.s,EH0153,25,EH0153.25,NA,NA,0,29
L17,A,AO.s,EH0153,26,EH0153.26,A,1,1,29
L17,A,AO.s,EH0153,27,EH0153.27,A,1,1,29
L17,A,AO.s,EH0153,28,EH0153.28,A,1,1,29
L17,A,AO.s,EH0153,29,EH0153.29,A,1,1,33
L17,A,AO.s,EH0153,30,EH0153.30,?,NA,0,33
L17,A,AO.s,EH0153,31,EH0153.31,A,1,1,33
L17,A,AO.s,EH0153,32,EH0153.32,A,1,1,33
L06,A,AO.s,EH0154,1,EH0154.1,A,1,1,3
L06,A,AO.s,EH0154,2,EH0154.2,A,1,1,3
L06,A,AO.s,EH0154,3,EH0154.3,A,1,1,3
L06,A,AO.s,EH0154,4,EH0154.4,A,1,1,3
L06,A,AO.s,EH0154,5,EH0154.5,A,1,1,7
L06,A,AO.s,EH0154,6,EH0154.6,A,1,1,7
L06,A,AO.s,EH0154,7,EH0154.7,A,1,1,7
L06,A,AO.s,EH0154,8,EH0154.8,A,1,1,7
L06,A,AO.s,EH0154,9,EH0154.9,A,1,1,20
L06,A,AO.s,EH0154,10,EH0154.10,NA,NA,0,20
L06,A,AO.s,EH0154,11,EH0154.11,NA,NA,0,20
L06,A,AO.s,EH0154,12,EH0154.12,NA,NA,0,20
L06,A,AO.s,EH0154,13,EH0154.13,A,1,1,22
L06,A,AO.s,EH0154,14,EH0154.14,A,1,1,22
L06,A,AO.s,EH0154,15,EH0154.15,A,1,1,22
L06,A,AO.s,EH0154,16,EH0154.16,A,1,1,22
L06,A,AO.s,EH0154,17,EH0154.17,A,1,1,28
L06,A,AO.s,EH0154,18,EH0154.18,A,1,1,28
L06,A,AO.s,EH0154,19,EH0154.19,A,1,1,28
L06,A,AO.s,EH0154,20,EH0154.20,D,0,0,28
L06,A,AO.s,EH0154,21,EH0154.21,A,1,1,31
L06,A,AO.s,EH0154,22,EH0154.22,D,0,0,31
L06,A,AO.s,EH0154,23,EH0154.23,NA,NA,0,31
L06,A,AO.s,EH0154,24,EH0154.24,NA,NA,0,31
L06,A,AO.s,EH0154,25,EH0154.25,D,0,0,38
L06,A,AO.s,EH0154,26,EH0154.26,D,0,0,38
L06,A,AO.s,EH0154,27,EH0154.27,A,1,1,38
L06,A,AO.s,EH0154,28,EH0154.28,A,1,1,38
L06,A,AO.s,EH0154,29,EH0154.29,?,NA,0,38
L06,A,AO.s,EH0154,30,EH0154.30,NA,NA,0,38
L06,A,AO.s,EH0154,31,EH0154.31,NA,NA,0,38
L06,A,AO.s,EH0154,32,EH0154.32,NA,NA,0,38
L06,A,AO.s,EH0157,1,EH0157.1,A,1,1,2
L06,A,AO.s,EH0157,2,EH0157.2,A,1,1,2
L06,A,AO.s,EH0157,3,EH0157.3,A,1,1,2
L06,A,AO.s,EH0157,4,EH0157.4,A,1,1,2
L06,A,AO.s,EH0157,5,EH0157.5,A,1,1,10
L06,A,AO.s,EH0157,6,EH0157.6,NA,NA,0,10
L06,A,AO.s,EH0157,7,EH0157.7,NA,NA,0,10
L06,A,AO.s,EH0157,8,EH0157.8,D,0,0,10
L06,A,AO.s,EH0157,9,EH0157.9,A,1,1,12
L06,A,AO.s,EH0157,10,EH0157.10,A,1,1,12
L06,A,AO.s,EH0157,11,EH0157.11,NA,NA,0,12
L06,A,AO.s,EH0157,12,EH0157.12,NA,NA,0,12
L06,A,AO.s,EH0157,13,EH0157.13,NA,NA,0,25
L06,A,AO.s,EH0157,14,EH0157.14,NA,NA,0,25
L06,A,AO.s,EH0157,15,EH0157.15,NA,NA,0,25
L06,A,AO.s,EH0157,16,EH0157.16,NA,NA,0,25
L06,A,AO.s,EH0157,17,EH0157.17,A,1,1,25
L06,A,AO.s,EH0157,18,EH0157.18,NA,NA,0,25
L06,A,AO.s,EH0157,19,EH0157.19,NA,NA,0,25
L06,A,AO.s,EH0157,20,EH0157.20,NA,NA,0,25
L06,A,AO.s,EH0157,21,EH0157.21,NA,NA,0,29
L06,A,AO.s,EH0157,22,EH0157.22,D,0,0,29
L06,A,AO.s,EH0157,23,EH0157.23,A,1,1,29
L06,A,AO.s,EH0157,24,EH0157.24,A,1,1,29
L06,A,AO.s,EH0157,25,EH0157.25,A,1,1,31
L06,A,AO.s,EH0157,26,EH0157.26,A,1,1,31
L06,A,AO.s,EH0157,27,EH0157.27,DEAD,0,0,31
L06,A,AO.s,EH0157,28,EH0157.28,A,1,1,31
L06,A,AO.s,EH0157,29,EH0157.29,A,1,1,44
L06,A,AO.s,EH0157,30,EH0157.30,A,1,1,44
L06,A,AO.s,EH0157,31,EH0157.31,A,1,1,44
L06,A,AO.s,EH0157,32,EH0157.32,A,1,1,44
L06,A,AO.s,EH0160,1,EH0160.1,DEAD,0,0,6
L06,A,AO.s,EH0160,2,EH0160.2,A,1,1,6
L06,A,AO.s,EH0160,3,EH0160.3,NA,NA,0,6
L06,A,AO.s,EH0160,4,EH0160.4,NA,NA,0,6
L06,A,AO.s,EH0160,5,EH0160.5,D,0,0,12
L06,A,AO.s,EH0160,6,EH0160.6,D,0,0,12
L06,A,AO.s,EH0160,7,EH0160.7,D,0,0,12
L06,A,AO.s,EH0160,8,EH0160.8,D,0,0,12
L06,A,AO.s,EH0160,9,EH0160.9,NA,NA,0,17
L06,A,AO.s,EH0160,10,EH0160.10,NA,NA,0,17
L06,A,AO.s,EH0160,11,EH0160.11,NA,NA,0,17
L06,A,AO.s,EH0160,12,EH0160.12,NA,NA,0,17
L06,A,AO.s,EH0160,13,EH0160.13,A,1,1,26
L06,A,AO.s,EH0160,14,EH0160.14,D,0,0,26
L06,A,AO.s,EH0160,15,EH0160.15,D,0,0,26
L06,A,AO.s,EH0160,16,EH0160.16,NA,NA,0,26
L06,A,AO.s,EH0160,17,EH0160.17,NA,NA,0,27
L06,A,AO.s,EH0160,18,EH0160.18,NA,NA,0,27
L06,A,AO.s,EH0160,19,EH0160.19,NA,NA,0,27
L06,A,AO.s,EH0160,20,EH0160.20,A,1,1,27
L06,A,AO.s,EH0160,21,EH0160.21,A,1,1,28
L06,A,AO.s,EH0160,22,EH0160.22,A,1,1,28
L06,A,AO.s,EH0160,23,EH0160.23,A,1,1,28
L06,A,AO.s,EH0160,24,EH0160.24,A,1,1,28
L06,A,AO.s,EH0160,25,EH0160.25,A,1,1,36
L06,A,AO.s,EH0160,26,EH0160.26,A,1,1,36
L06,A,AO.s,EH0160,27,EH0160.27,A,1,1,36
L06,A,AO.s,EH0160,28,EH0160.28,A,1,1,36
L06,A,AO.s,EH0160,29,EH0160.29,A,1,1,44
L06,A,AO.s,EH0160,30,EH0160.30,A,1,1,44
L06,A,AO.s,EH0160,31,EH0160.31,NA,NA,0,44
L06,A,AO.s,EH0160,32,EH0160.32,NA,NA,0,44
L06,A,AO.s,EH0162,1,EH0162.1,A,1,1,5
L06,A,AO.s,EH0162,2,EH0162.2,A,1,1,5
L06,A,AO.s,EH0162,3,EH0162.3,A,1,1,5
L06,A,AO.s,EH0162,4,EH0162.4,A,1,1,5
L06,A,AO.s,EH0162,5,EH0162.5,NA,NA,0,14
L06,A,AO.s,EH0162,6,EH0162.6,NA,NA,0,14
L06,A,AO.s,EH0162,7,EH0162.7,NA,NA,0,14
L06,A,AO.s,EH0162,8,EH0162.8,D,0,0,14
L06,A,AO.s,EH0162,9,EH0162.9,A,1,1,16
L06,A,AO.s,EH0162,10,EH0162.10,NA,NA,0,16
L06,A,AO.s,EH0162,11,EH0162.11,D,0,0,16
L06,A,AO.s,EH0162,12,EH0162.12,A,1,1,16
L06,A,AO.s,EH0162,13,EH0162.13,D,0,0,22
L06,A,AO.s,EH0162,14,EH0162.14,D,0,0,22
L06,A,AO.s,EH0162,15,EH0162.15,NA,NA,0,22
L06,A,AO.s,EH0162,16,EH0162.16,NA,NA,0,22
L06,A,AO.s,EH0162,17,EH0162.17,A,1,1,35
L06,A,AO.s,EH0162,18,EH0162.18,D,0,0,35
L06,A,AO.s,EH0162,19,EH0162.19,D,0,0,35
L06,A,AO.s,EH0162,20,EH0162.20,NA,NA,0,35
L06,A,AO.s,EH0162,21,EH0162.21,NA,NA,0,38
L06,A,AO.s,EH0162,22,EH0162.22,NA,NA,0,38
L06,A,AO.s,EH0162,23,EH0162.23,NA,NA,0,38
L06,A,AO.s,EH0162,24,EH0162.24,A,1,1,38
L06,A,AO.s,EH0162,25,EH0162.25,NA,NA,0,39
L06,A,AO.s,EH0162,26,EH0162.26,D,0,0,39
L06,A,AO.s,EH0162,27,EH0162.27,D,0,0,39
L06,A,AO.s,EH0162,28,EH0162.28,D,0,0,39
L06,A,AO.s,EH0162,29,EH0162.29,NA,NA,0,39
L06,A,AO.s,EH0162,30,EH0162.30,A,1,1,39
L06,A,AO.s,EH0162,31,EH0162.31,NA,NA,0,39
L06,A,AO.s,EH0162,32,EH0162.32,NA,NA,0,39
L06,A,AO.s,EH0165,1,EH0165.1,A,1,1,2
L06,A,AO.s,EH0165,2,EH0165.2,A,1,1,2
L06,A,AO.s,EH0165,3,EH0165.3,A,1,1,2
L06,A,AO.s,EH0165,4,EH0165.4,A,1,1,2
L06,A,AO.s,EH0165,5,EH0165.5,A,1,1,11
L06,A,AO.s,EH0165,6,EH0165.6,A,1,1,11
L06,A,AO.s,EH0165,7,EH0165.7,A,1,1,11
L06,A,AO.s,EH0165,8,EH0165.8,A,1,1,11
L06,A,AO.s,EH0165,9,EH0165.9,A,1,1,12
L06,A,AO.s,EH0165,10,EH0165.10,A,1,1,12
L06,A,AO.s,EH0165,11,EH0165.11,A,1,1,12
L06,A,AO.s,EH0165,12,EH0165.12,NA,NA,0,12
L06,A,AO.s,EH0165,13,EH0165.13,A,1,1,23
L06,A,AO.s,EH0165,14,EH0165.14,A,1,1,23
L06,A,AO.s,EH0165,15,EH0165.15,A,1,1,23
L06,A,AO.s,EH0165,16,EH0165.16,A,1,1,23
L06,A,AO.s,EH0165,17,EH0165.17,NA,NA,0,32
L06,A,AO.s,EH0165,18,EH0165.18,A,1,1,32
L06,A,AO.s,EH0165,19,EH0165.19,A,1,1,32
L06,A,AO.s,EH0165,20,EH0165.20,A,1,1,32
L06,A,AO.s,EH0165,21,EH0165.21,A,1,1,32
L06,A,AO.s,EH0165,22,EH0165.22,A,1,1,32
L06,A,AO.s,EH0165,23,EH0165.23,A,1,1,32
L06,A,AO.s,EH0165,24,EH0165.24,NA,NA,0,32
L06,A,AO.s,EH0165,25,EH0165.25,A,1,1,34
L06,A,AO.s,EH0165,26,EH0165.26,A,1,1,34
L06,A,AO.s,EH0165,27,EH0165.27,D,0,0,34
L06,A,AO.s,EH0165,28,EH0165.28,NA,NA,0,34
L06,A,AO.s,EH0165,29,EH0165.29,A,1,1,39
L06,A,AO.s,EH0165,30,EH0165.30,A,1,1,39
L06,A,AO.s,EH0165,31,EH0165.31,A,1,1,39
L06,A,AO.s,EH0165,32,EH0165.32,A,1,1,39
L06,A,AO.s,EH0166,1,EH0166.1,A,1,1,4
L06,A,AO.s,EH0166,2,EH0166.2,A,1,1,4
L06,A,AO.s,EH0166,3,EH0166.3,A,1,1,4
L06,A,AO.s,EH0166,4,EH0166.4,A,1,1,4
L06,A,AO.s,EH0166,5,EH0166.5,A,1,1,6
L06,A,AO.s,EH0166,6,EH0166.6,NA,NA,0,6
L06,A,AO.s,EH0166,7,EH0166.7,A,1,1,6
L06,A,AO.s,EH0166,8,EH0166.8,D,0,0,6
L06,A,AO.s,EH0166,9,EH0166.9,A,1,1,6
L06,A,AO.s,EH0166,10,EH0166.10,A,1,1,6
L06,A,AO.s,EH0166,11,EH0166.11,NA,NA,0,6
L06,A,AO.s,EH0166,12,EH0166.12,NA,NA,0,6
L06,A,AO.s,EH0166,13,EH0166.13,A,1,1,25
L06,A,AO.s,EH0166,14,EH0166.14,A,1,1,25
L06,A,AO.s,EH0166,15,EH0166.15,A,1,1,25
L06,A,AO.s,EH0166,16,EH0166.16,NA,NA,0,25
L06,A,AO.s,EH0166,17,EH0166.17,A,1,1,29
L06,A,AO.s,EH0166,18,EH0166.18,A,1,1,29
L06,A,AO.s,EH0166,19,EH0166.19,A,1,1,29
L06,A,AO.s,EH0166,20,EH0166.20,A,1,1,29
L06,A,AO.s,EH0166,21,EH0166.21,NA,NA,0,29
L06,A,AO.s,EH0166,22,EH0166.22,A,1,1,29
L06,A,AO.s,EH0166,23,EH0166.23,A,1,1,29
L06,A,AO.s,EH0166,24,EH0166.24,A,1,1,29
L06,A,AO.s,EH0166,25,EH0166.25,A,1,1,35
L06,A,AO.s,EH0166,26,EH0166.26,A,1,1,35
L06,A,AO.s,EH0166,27,EH0166.27,A,1,1,35
L06,A,AO.s,EH0166,28,EH0166.28,NA,NA,0,35
L06,A,AO.s,EH0166,29,EH0166.29,NA,NA,0,43
L06,A,AO.s,EH0166,30,EH0166.30,NA,NA,0,43
L06,A,AO.s,EH0166,31,EH0166.31,A,1,1,43
L06,A,AO.s,EH0166,32,EH0166.32,A,1,1,43
L06,A,AO.s,EH0167,1,EH0167.1,A,1,1,4
L06,A,AO.s,EH0167,2,EH0167.2,A,1,1,4
L06,A,AO.s,EH0167,3,EH0167.3,A,1,1,4
L06,A,AO.s,EH0167,4,EH0167.4,A,1,1,4
L06,A,AO.s,EH0167,5,EH0167.5,A,1,1,6
L06,A,AO.s,EH0167,6,EH0167.6,D,0,0,6
L06,A,AO.s,EH0167,7,EH0167.7,A,1,1,6
L06,A,AO.s,EH0167,8,EH0167.8,NA,NA,0,6
L06,A,AO.s,EH0167,9,EH0167.9,A,1,1,13
L06,A,AO.s,EH0167,10,EH0167.10,A,1,1,13
L06,A,AO.s,EH0167,11,EH0167.11,NA,NA,0,13
L06,A,AO.s,EH0167,12,EH0167.12,A,1,1,13
L06,A,AO.s,EH0167,13,EH0167.13,A,1,1,17
L06,A,AO.s,EH0167,14,EH0167.14,A,1,1,17
L06,A,AO.s,EH0167,15,EH0167.15,DEAD,0,0,17
L06,A,AO.s,EH0167,16,EH0167.16,NA,NA,0,17
L06,A,AO.s,EH0167,17,EH0167.17,A,1,1,34
L06,A,AO.s,EH0167,18,EH0167.18,A,1,1,34
L06,A,AO.s,EH0167,19,EH0167.19,A,1,1,34
L06,A,AO.s,EH0167,20,EH0167.20,NA,NA,0,34
L06,A,AO.s,EH0167,21,EH0167.21,A,1,1,35
L06,A,AO.s,EH0167,22,EH0167.22,A,1,1,35
L06,A,AO.s,EH0167,23,EH0167.23,A,1,1,35
L06,A,AO.s,EH0167,24,EH0167.24,A,1,1,35
L06,A,AO.s,EH0167,25,EH0167.25,A,1,1,39
L06,A,AO.s,EH0167,26,EH0167.26,A,1,1,39
L06,A,AO.s,EH0167,27,EH0167.27,A,1,1,39
L06,A,AO.s,EH0167,28,EH0167.28,A,1,1,39
L06,A,AO.s,EH0167,29,EH0167.29,A,1,1,41
L06,A,AO.s,EH0167,30,EH0167.30,A,1,1,41
L06,A,AO.s,EH0167,31,EH0167.31,A,1,1,41
L06,A,AO.s,EH0167,32,EH0167.32,A,1,1,41
L06,A,AO.s,EH0169,1,EH0169.1,NA,NA,0,15
L06,A,AO.s,EH0169,2,EH0169.2,A,1,1,15
L06,A,AO.s,EH0169,3,EH0169.3,D,0,0,15
L06,A,AO.s,EH0169,4,EH0169.4,A,1,1,15
L06,A,AO.s,EH0169,5,EH0169.5,D,0,0,22
L06,A,AO.s,EH0169,6,EH0169.6,NA,NA,0,22
L06,A,AO.s,EH0169,7,EH0169.7,A,1,1,22
L06,A,AO.s,EH0169,8,EH0169.8,A,1,1,22
L06,A,AO.s,EH0169,9,EH0169.9,NA,NA,0,24
L06,A,AO.s,EH0169,10,EH0169.10,NA,NA,0,24
L06,A,AO.s,EH0169,11,EH0169.11,NA,NA,0,24
L06,A,AO.s,EH0169,12,EH0169.12,NA,NA,0,24
L06,A,AO.s,EH0169,13,EH0169.13,D,0,0,24
L06,A,AO.s,EH0169,14,EH0169.14,NA,NA,0,24
L06,A,AO.s,EH0169,15,EH0169.15,A,1,1,24
L06,A,AO.s,EH0169,16,EH0169.16,A,1,1,24
L06,A,AO.s,EH0169,17,EH0169.17,A,1,1,34
L06,A,AO.s,EH0169,18,EH0169.18,A,1,1,34
L06,A,AO.s,EH0169,19,EH0169.19,A,1,1,34
L06,A,AO.s,EH0169,20,EH0169.20,A,1,1,34
L06,A,AO.s,EH0169,21,EH0169.21,A,1,1,35
L06,A,AO.s,EH0169,22,EH0169.22,A,1,1,35
L06,A,AO.s,EH0169,23,EH0169.23,NA,NA,0,35
L06,A,AO.s,EH0169,24,EH0169.24,A,1,1,35
L06,A,AO.s,EH0169,25,EH0169.25,A,1,1,35
L06,A,AO.s,EH0169,26,EH0169.26,A,1,1,35
L06,A,AO.s,EH0169,27,EH0169.27,A,1,1,35
L06,A,AO.s,EH0169,28,EH0169.28,A,1,1,35
L06,A,AO.s,EH0169,29,EH0169.29,A,1,1,37
L06,A,AO.s,EH0169,30,EH0169.30,A,1,1,37
L06,A,AO.s,EH0169,31,EH0169.31,D,0,0,37
L06,A,AO.s,EH0169,32,EH0169.32,NA,NA,0,37
L06,A,AO.s,EH0171,1,EH0171.1,A,1,1,2
L06,A,AO.s,EH0171,2,EH0171.2,A,1,1,2
L06,A,AO.s,EH0171,3,EH0171.3,A,1,1,2
L06,A,AO.s,EH0171,4,EH0171.4,A,1,1,2
L06,A,AO.s,EH0171,5,EH0171.5,A,1,1,11
L06,A,AO.s,EH0171,6,EH0171.6,NA,NA,0,11
L06,A,AO.s,EH0171,7,EH0171.7,NA,NA,0,11
L06,A,AO.s,EH0171,8,EH0171.8,NA,NA,0,11
L06,A,AO.s,EH0171,9,EH0171.9,A,1,1,11
L06,A,AO.s,EH0171,10,EH0171.10,A,1,1,11
L06,A,AO.s,EH0171,11,EH0171.11,A,1,1,11
L06,A,AO.s,EH0171,12,EH0171.12,A,1,1,11
L06,A,AO.s,EH0171,13,EH0171.13,A,1,1,15
L06,A,AO.s,EH0171,14,EH0171.14,A,1,1,15
L06,A,AO.s,EH0171,15,EH0171.15,A,1,1,15
L06,A,AO.s,EH0171,16,EH0171.16,A,1,1,15
L06,A,AO.s,EH0171,17,EH0171.17,A,1,1,15
L06,A,AO.s,EH0171,18,EH0171.18,A,1,1,15
L06,A,AO.s,EH0171,19,EH0171.19,A,1,1,15
L06,A,AO.s,EH0171,20,EH0171.20,A,1,1,15
L06,A,AO.s,EH0171,21,EH0171.21,A,1,1,24
L06,A,AO.s,EH0171,22,EH0171.22,A,1,1,24
L06,A,AO.s,EH0171,23,EH0171.23,D,0,0,24
L06,A,AO.s,EH0171,24,EH0171.24,A,1,1,24
L06,A,AO.s,EH0171,25,EH0171.25,A,1,1,35
L06,A,AO.s,EH0171,26,EH0171.26,A,1,1,35
L06,A,AO.s,EH0171,27,EH0171.27,A,1,1,35
L06,A,AO.s,EH0171,28,EH0171.28,A,1,1,35
L06,A,AO.s,EH0171,29,EH0171.29,A,1,1,35
L06,A,AO.s,EH0171,30,EH0171.30,A,1,1,35
L06,A,AO.s,EH0171,31,EH0171.31,A,1,1,35
L06,A,AO.s,EH0171,32,EH0171.32,A,1,1,35
L06,A,AO.s,EH0174,1,EH0174.1,A,1,1,5
L06,A,AO.s,EH0174,2,EH0174.2,A,1,1,5
L06,A,AO.s,EH0174,3,EH0174.3,A,1,1,5
L06,A,AO.s,EH0174,4,EH0174.4,NA,NA,0,5
L06,A,AO.s,EH0174,5,EH0174.5,A,1,1,9
L06,A,AO.s,EH0174,6,EH0174.6,A,1,1,9
L06,A,AO.s,EH0174,7,EH0174.7,A,1,1,9
L06,A,AO.s,EH0174,8,EH0174.8,A,1,1,9
L06,A,AO.s,EH0174,9,EH0174.9,A,1,1,18
